policy,shard_id,projection_id,block_id,projection_name,execution_index,row_shard_index,col_shard_index,tile_id,tier_start,tiers_used,weights_in_shard,weights_in_projection,shard_weight,sensitivity_score,shard_importance
random,decoder_stack.layers.0.token_embedding#r82c1,embedding/token_embedding,embedding,token_embedding,-100,82,1,26,5,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r83c0,embedding/token_embedding,embedding,token_embedding,-100,83,0,52,5,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r83c1,embedding/token_embedding,embedding,token_embedding,-100,83,1,12,5,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r84c0,embedding/token_embedding,embedding,token_embedding,-100,84,0,35,5,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r84c1,embedding/token_embedding,embedding,token_embedding,-100,84,1,53,5,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r85c0,embedding/token_embedding,embedding,token_embedding,-100,85,0,38,5,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r85c1,embedding/token_embedding,embedding,token_embedding,-100,85,1,32,5,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r86c0,embedding/token_embedding,embedding,token_embedding,-100,86,0,58,5,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r86c1,embedding/token_embedding,embedding,token_embedding,-100,86,1,13,5,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r87c0,embedding/token_embedding,embedding,token_embedding,-100,87,0,51,5,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r87c1,embedding/token_embedding,embedding,token_embedding,-100,87,1,62,5,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r88c0,embedding/token_embedding,embedding,token_embedding,-100,88,0,2,6,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r88c1,embedding/token_embedding,embedding,token_embedding,-100,88,1,27,5,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r89c0,embedding/token_embedding,embedding,token_embedding,-100,89,0,37,5,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r89c1,embedding/token_embedding,embedding,token_embedding,-100,89,1,5,6,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r90c0,embedding/token_embedding,embedding,token_embedding,-100,90,0,34,5,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r90c1,embedding/token_embedding,embedding,token_embedding,-100,90,1,56,5,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r91c0,embedding/token_embedding,embedding,token_embedding,-100,91,0,43,5,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r91c1,embedding/token_embedding,embedding,token_embedding,-100,91,1,6,6,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r92c0,embedding/token_embedding,embedding,token_embedding,-100,92,0,61,5,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r92c1,embedding/token_embedding,embedding,token_embedding,-100,92,1,8,6,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r93c0,embedding/token_embedding,embedding,token_embedding,-100,93,0,63,5,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r93c1,embedding/token_embedding,embedding,token_embedding,-100,93,1,15,5,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r94c0,embedding/token_embedding,embedding,token_embedding,-100,94,0,17,5,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r94c1,embedding/token_embedding,embedding,token_embedding,-100,94,1,47,5,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r95c0,embedding/token_embedding,embedding,token_embedding,-100,95,0,1,6,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r95c1,embedding/token_embedding,embedding,token_embedding,-100,95,1,14,5,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r96c0,embedding/token_embedding,embedding,token_embedding,-100,96,0,10,6,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r96c1,embedding/token_embedding,embedding,token_embedding,-100,96,1,11,6,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r97c0,embedding/token_embedding,embedding,token_embedding,-100,97,0,12,6,1,262144,38597376,0.006791757035504175,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r97c1,embedding/token_embedding,embedding,token_embedding,-100,97,1,13,6,1,131072,38597376,0.0033958785177520875,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r98c0,embedding/token_embedding,embedding,token_embedding,-100,98,0,14,6,1,41472,38597376,0.0010744771872574965,0.0,0.0
random,decoder_stack.layers.0.token_embedding#r98c1,embedding/token_embedding,embedding,token_embedding,-100,98,1,15,6,1,20736,38597376,0.0005372385936287483,0.0,0.0
random,decoder_stack.layers.0.pos_embedding#r0c0,embedding/pos_embedding,embedding,pos_embedding,-99,0,0,57,7,1,6144,9216,0.6666666666666666,0.0,0.0
random,decoder_stack.layers.0.pos_embedding#r0c1,embedding/pos_embedding,embedding,pos_embedding,-99,0,1,58,7,1,3072,9216,0.3333333333333333,0.0,0.0
random,decoder_stack.layers.0.q_proj_in#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,36,0,1,262144,3538944,0.07407407407407407,0.1470328324688417,0.010891320923617902
random,decoder_stack.layers.0.q_proj_in#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,37,0,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
random,decoder_stack.layers.0.q_proj_in#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,38,0,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
random,decoder_stack.layers.0.q_proj_in#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,39,0,1,65536,3538944,0.018518518518518517,0.1470328324688417,0.0027228302309044755
random,decoder_stack.layers.0.k_proj_in#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,2,13,1,262144,3538944,0.07407407407407407,0.1470328324688417,0.010891320923617902
random,decoder_stack.layers.0.k_proj_in#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,3,13,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
random,decoder_stack.layers.0.k_proj_in#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,4,13,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
random,decoder_stack.layers.0.k_proj_in#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,5,13,1,65536,3538944,0.018518518518518517,0.1470328324688417,0.0027228302309044755
random,decoder_stack.layers.0.v_proj_in#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,16,12,1,262144,3538944,0.07407407407407407,0.1470328324688417,0.010891320923617902
random,decoder_stack.layers.0.v_proj_in#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,17,12,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
random,decoder_stack.layers.0.v_proj_in#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,20,12,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
random,decoder_stack.layers.0.v_proj_in#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,21,12,1,65536,3538944,0.018518518518518517,0.1470328324688417,0.0027228302309044755
random,decoder_stack.layers.0.q_proj_out#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,36,1,1,262144,3538944,0.07407407407407407,0.1470328324688417,0.010891320923617902
random,decoder_stack.layers.0.q_proj_out#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,37,1,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
random,decoder_stack.layers.0.q_proj_out#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,38,1,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
random,decoder_stack.layers.0.q_proj_out#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,39,1,1,65536,3538944,0.018518518518518517,0.1470328324688417,0.0027228302309044755
random,decoder_stack.layers.0.k_proj_out#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,41,1,1,262144,3538944,0.07407407407407407,0.1470328324688417,0.010891320923617902
random,decoder_stack.layers.0.k_proj_out#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,42,1,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
random,decoder_stack.layers.0.k_proj_out#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,43,1,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
random,decoder_stack.layers.0.k_proj_out#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,44,1,1,65536,3538944,0.018518518518518517,0.1470328324688417,0.0027228302309044755
random,decoder_stack.layers.0.v_proj_out#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,23,4,1,262144,3538944,0.07407407407407407,0.1470328324688417,0.010891320923617902
random,decoder_stack.layers.0.v_proj_out#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,25,4,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
random,decoder_stack.layers.0.v_proj_out#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,7,4,1,131072,3538944,0.037037037037037035,0.1470328324688417,0.005445660461808951
random,decoder_stack.layers.0.v_proj_out#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,22,4,1,65536,3538944,0.018518518518518517,0.1470328324688417,0.0027228302309044755
random,decoder_stack.layers.0.out_proj#r0c0,block_0/attn.c_proj,block_0,attn.c_proj,1,0,0,23,3,1,262144,589824,0.4444444444444444,13.285155910503299,5.904513738001466
random,decoder_stack.layers.0.out_proj#r0c1,block_0/attn.c_proj,block_0,attn.c_proj,1,0,1,25,3,1,131072,589824,0.2222222222222222,13.285155910503299,2.952256869000733
random,decoder_stack.layers.0.out_proj#r1c0,block_0/attn.c_proj,block_0,attn.c_proj,1,1,0,7,3,1,131072,589824,0.2222222222222222,13.285155910503299,2.952256869000733
random,decoder_stack.layers.0.out_proj#r1c1,block_0/attn.c_proj,block_0,attn.c_proj,1,1,1,22,3,1,65536,589824,0.1111111111111111,13.285155910503299,1.4761284345003665
random,decoder_stack.layers.0.ffn1#r0c0,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,0,55,1,1,262144,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803
random,decoder_stack.layers.0.ffn1#r0c1,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,1,56,1,1,262144,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803
random,decoder_stack.layers.0.ffn1#r0c2,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,2,57,1,1,262144,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803
random,decoder_stack.layers.0.ffn1#r0c3,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,3,58,1,1,262144,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803
random,decoder_stack.layers.0.ffn1#r0c4,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,4,45,13,1,262144,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803
random,decoder_stack.layers.0.ffn1#r0c5,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,5,33,13,1,262144,2359296,0.1111111111111111,0.18868362312787923,0.020964847014208803
random,decoder_stack.layers.0.ffn1#r1c0,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,0,19,13,1,131072,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401
random,decoder_stack.layers.0.ffn1#r1c1,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,1,59,13,1,131072,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401
random,decoder_stack.layers.0.ffn1#r1c2,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,2,46,13,1,131072,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401
random,decoder_stack.layers.0.ffn1#r1c3,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,3,9,13,1,131072,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401
random,decoder_stack.layers.0.ffn1#r1c4,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,4,40,13,1,131072,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401
random,decoder_stack.layers.0.ffn1#r1c5,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,5,18,13,1,131072,2359296,0.05555555555555555,0.18868362312787923,0.010482423507104401
random,decoder_stack.layers.0.ffn2#r0c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,0,0,14,2,1,262144,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291
random,decoder_stack.layers.0.ffn2#r0c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,0,1,15,2,1,131072,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456
random,decoder_stack.layers.0.ffn2#r1c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,1,0,16,2,1,262144,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291
random,decoder_stack.layers.0.ffn2#r1c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,1,1,17,2,1,131072,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456
random,decoder_stack.layers.0.ffn2#r2c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,2,0,20,2,1,262144,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291
random,decoder_stack.layers.0.ffn2#r2c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,2,1,21,2,1,131072,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456
random,decoder_stack.layers.0.ffn2#r3c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,3,0,24,2,1,262144,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291
random,decoder_stack.layers.0.ffn2#r3c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,3,1,26,2,1,131072,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456
random,decoder_stack.layers.0.ffn2#r4c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,4,0,27,2,1,262144,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291
random,decoder_stack.layers.0.ffn2#r4c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,4,1,28,2,1,131072,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456
random,decoder_stack.layers.0.ffn2#r5c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,5,0,29,2,1,262144,2359296,0.1111111111111111,4.3899671176778625,0.4877741241864291
random,decoder_stack.layers.0.ffn2#r5c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,5,1,30,2,1,131072,2359296,0.05555555555555555,4.3899671176778625,0.24388706209321456
random,decoder_stack.layers.1.q_proj_out#r0c0,block_1/attn.c_attn,block_1,attn.c_attn,100,0,0,29,12,1,262144,1769472,0.14814814814814814,0.042801665961178514,0.006340987549804224
random,decoder_stack.layers.1.q_proj_out#r0c1,block_1/attn.c_attn,block_1,attn.c_attn,100,0,1,30,12,1,131072,1769472,0.07407407407407407,0.042801665961178514,0.003170493774902112
random,decoder_stack.layers.1.q_proj_out#r1c0,block_1/attn.c_attn,block_1,attn.c_attn,100,1,0,31,12,1,131072,1769472,0.07407407407407407,0.042801665961178514,0.003170493774902112
random,decoder_stack.layers.1.q_proj_out#r1c1,block_1/attn.c_attn,block_1,attn.c_attn,100,1,1,32,12,1,65536,1769472,0.037037037037037035,0.042801665961178514,0.001585246887451056
random,decoder_stack.layers.1.k_proj_out#r0c0,block_1/attn.c_attn,block_1,attn.c_attn,100,0,0,38,7,1,262144,1769472,0.14814814814814814,0.042801665961178514,0.006340987549804224
random,decoder_stack.layers.1.k_proj_out#r0c1,block_1/attn.c_attn,block_1,attn.c_attn,100,0,1,39,7,1,131072,1769472,0.07407407407407407,0.042801665961178514,0.003170493774902112
random,decoder_stack.layers.1.k_proj_out#r1c0,block_1/attn.c_attn,block_1,attn.c_attn,100,1,0,41,7,1,131072,1769472,0.07407407407407407,0.042801665961178514,0.003170493774902112
random,decoder_stack.layers.1.k_proj_out#r1c1,block_1/attn.c_attn,block_1,attn.c_attn,100,1,1,42,7,1,65536,1769472,0.037037037037037035,0.042801665961178514,0.001585246887451056
random,decoder_stack.layers.1.v_proj_out#r0c0,block_1/attn.c_attn,block_1,attn.c_attn,100,0,0,34,12,1,262144,1769472,0.14814814814814814,0.042801665961178514,0.006340987549804224
random,decoder_stack.layers.1.v_proj_out#r0c1,block_1/attn.c_attn,block_1,attn.c_attn,100,0,1,35,12,1,131072,1769472,0.07407407407407407,0.042801665961178514,0.003170493774902112
random,decoder_stack.layers.1.v_proj_out#r1c0,block_1/attn.c_attn,block_1,attn.c_attn,100,1,0,36,12,1,131072,1769472,0.07407407407407407,0.042801665961178514,0.003170493774902112
random,decoder_stack.layers.1.v_proj_out#r1c1,block_1/attn.c_attn,block_1,attn.c_attn,100,1,1,37,12,1,65536,1769472,0.037037037037037035,0.042801665961178514,0.001585246887451056
random,decoder_stack.layers.1.out_proj#r0c0,block_1/attn.c_proj,block_1,attn.c_proj,101,0,0,6,13,1,262144,589824,0.4444444444444444,0.3860324129354282,0.17156996130463475
random,decoder_stack.layers.1.out_proj#r0c1,block_1/attn.c_proj,block_1,attn.c_proj,101,0,1,8,13,1,131072,589824,0.2222222222222222,0.3860324129354282,0.08578498065231738
random,decoder_stack.layers.1.out_proj#r1c0,block_1/attn.c_proj,block_1,attn.c_proj,101,1,0,10,13,1,131072,589824,0.2222222222222222,0.3860324129354282,0.08578498065231738
