policy,module_name,shard_id,projection_id,block_id,projection_name,execution_index,row_shard_index,col_shard_index,sim_input_start,sim_input_end,sim_output_start,sim_output_end,tile_id,tier_start,tiers_used,used_rows,used_cols,weights_in_shard,weights_in_projection,shard_weight,sensitivity_score,sensitivity_score_unit,sensitivity_reference_noise_std,shard_importance
sequential,decoder_stack.layers.11.ffn2,decoder_stack.layers.11.ffn2#r4c0,block_11/mlp.c_proj,block_11,mlp.c_proj,1103,4,0,2048,2560,0,512,32,6,1,512,512,262144,2359296,0.1111111111111111,1.022026127167355,delta_ppl_total,0.023,0.11355845857415055
sequential,decoder_stack.layers.11.ffn2,decoder_stack.layers.11.ffn2#r4c1,block_11/mlp.c_proj,block_11,mlp.c_proj,1103,4,1,2048,2560,512,768,33,6,1,512,256,131072,2359296,0.05555555555555555,1.022026127167355,delta_ppl_total,0.023,0.056779229287075274
sequential,decoder_stack.layers.11.ffn2,decoder_stack.layers.11.ffn2#r5c0,block_11/mlp.c_proj,block_11,mlp.c_proj,1103,5,0,2560,3072,0,512,34,6,1,512,512,262144,2359296,0.1111111111111111,1.022026127167355,delta_ppl_total,0.023,0.11355845857415055
sequential,decoder_stack.layers.11.ffn2,decoder_stack.layers.11.ffn2#r5c1,block_11/mlp.c_proj,block_11,mlp.c_proj,1103,5,1,2560,3072,512,768,35,6,1,512,256,131072,2359296,0.05555555555555555,1.022026127167355,delta_ppl_total,0.023,0.056779229287075274
hardware_only,decoder_stack.layers.0.q_proj_in,decoder_stack.layers.0.q_proj_in#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,0,512,0,512,17,0,1,512,512,262144,1769472,0.14814814814814814,0.11981992250334841,delta_ppl_total,0.023,0.01775109963012569
hardware_only,decoder_stack.layers.0.q_proj_in,decoder_stack.layers.0.q_proj_in#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,0,512,512,768,23,0,1,512,256,131072,1769472,0.07407407407407407,0.11981992250334841,delta_ppl_total,0.023,0.008875549815062845
hardware_only,decoder_stack.layers.0.q_proj_in,decoder_stack.layers.0.q_proj_in#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,512,768,0,512,71,0,1,256,512,131072,1769472,0.07407407407407407,0.11981992250334841,delta_ppl_total,0.023,0.008875549815062845
hardware_only,decoder_stack.layers.0.q_proj_in,decoder_stack.layers.0.q_proj_in#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,512,768,512,768,46,0,1,256,256,65536,1769472,0.037037037037037035,0.11981992250334841,delta_ppl_total,0.023,0.004437774907531423
hardware_only,decoder_stack.layers.0.k_proj_in,decoder_stack.layers.0.k_proj_in#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,0,512,0,512,17,1,1,512,512,262144,1769472,0.14814814814814814,0.11981992250334841,delta_ppl_total,0.023,0.01775109963012569
hardware_only,decoder_stack.layers.0.k_proj_in,decoder_stack.layers.0.k_proj_in#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,0,512,512,768,23,1,1,512,256,131072,1769472,0.07407407407407407,0.11981992250334841,delta_ppl_total,0.023,0.008875549815062845
hardware_only,decoder_stack.layers.0.k_proj_in,decoder_stack.layers.0.k_proj_in#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,512,768,0,512,71,1,1,256,512,131072,1769472,0.07407407407407407,0.11981992250334841,delta_ppl_total,0.023,0.008875549815062845
hardware_only,decoder_stack.layers.0.k_proj_in,decoder_stack.layers.0.k_proj_in#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,512,768,512,768,46,1,1,256,256,65536,1769472,0.037037037037037035,0.11981992250334841,delta_ppl_total,0.023,0.004437774907531423
hardware_only,decoder_stack.layers.0.v_proj_in,decoder_stack.layers.0.v_proj_in#r0c0,block_0/attn.c_attn,block_0,attn.c_attn,0,0,0,0,512,0,512,17,2,1,512,512,262144,1769472,0.14814814814814814,0.11981992250334841,delta_ppl_total,0.023,0.01775109963012569
hardware_only,decoder_stack.layers.0.v_proj_in,decoder_stack.layers.0.v_proj_in#r0c1,block_0/attn.c_attn,block_0,attn.c_attn,0,0,1,0,512,512,768,23,2,1,512,256,131072,1769472,0.07407407407407407,0.11981992250334841,delta_ppl_total,0.023,0.008875549815062845
hardware_only,decoder_stack.layers.0.v_proj_in,decoder_stack.layers.0.v_proj_in#r1c0,block_0/attn.c_attn,block_0,attn.c_attn,0,1,0,512,768,0,512,71,2,1,256,512,131072,1769472,0.07407407407407407,0.11981992250334841,delta_ppl_total,0.023,0.008875549815062845
hardware_only,decoder_stack.layers.0.v_proj_in,decoder_stack.layers.0.v_proj_in#r1c1,block_0/attn.c_attn,block_0,attn.c_attn,0,1,1,512,768,512,768,46,2,1,256,256,65536,1769472,0.037037037037037035,0.11981992250334841,delta_ppl_total,0.023,0.004437774907531423
hardware_only,decoder_stack.layers.0.q_proj_out,decoder_stack.layers.0.q_proj_out#r0c0,block_1/attn.c_attn,block_1,attn.c_attn,100,0,0,0,512,0,512,17,3,1,512,512,262144,1769472,0.14814814814814814,0.05735656252573022,delta_ppl_total,0.023,0.008497268522330403
hardware_only,decoder_stack.layers.0.q_proj_out,decoder_stack.layers.0.q_proj_out#r0c1,block_1/attn.c_attn,block_1,attn.c_attn,100,0,1,0,512,512,768,23,3,1,512,256,131072,1769472,0.07407407407407407,0.05735656252573022,delta_ppl_total,0.023,0.004248634261165202
hardware_only,decoder_stack.layers.0.q_proj_out,decoder_stack.layers.0.q_proj_out#r1c0,block_1/attn.c_attn,block_1,attn.c_attn,100,1,0,512,768,0,512,71,3,1,256,512,131072,1769472,0.07407407407407407,0.05735656252573022,delta_ppl_total,0.023,0.004248634261165202
hardware_only,decoder_stack.layers.0.q_proj_out,decoder_stack.layers.0.q_proj_out#r1c1,block_1/attn.c_attn,block_1,attn.c_attn,100,1,1,512,768,512,768,46,3,1,256,256,65536,1769472,0.037037037037037035,0.05735656252573022,delta_ppl_total,0.023,0.002124317130582601
hardware_only,decoder_stack.layers.0.k_proj_out,decoder_stack.layers.0.k_proj_out#r0c0,block_1/attn.c_attn,block_1,attn.c_attn,100,0,0,0,512,0,512,17,4,1,512,512,262144,1769472,0.14814814814814814,0.05735656252573022,delta_ppl_total,0.023,0.008497268522330403
hardware_only,decoder_stack.layers.0.k_proj_out,decoder_stack.layers.0.k_proj_out#r0c1,block_1/attn.c_attn,block_1,attn.c_attn,100,0,1,0,512,512,768,23,4,1,512,256,131072,1769472,0.07407407407407407,0.05735656252573022,delta_ppl_total,0.023,0.004248634261165202
hardware_only,decoder_stack.layers.0.k_proj_out,decoder_stack.layers.0.k_proj_out#r1c0,block_1/attn.c_attn,block_1,attn.c_attn,100,1,0,512,768,0,512,71,4,1,256,512,131072,1769472,0.07407407407407407,0.05735656252573022,delta_ppl_total,0.023,0.004248634261165202
hardware_only,decoder_stack.layers.0.k_proj_out,decoder_stack.layers.0.k_proj_out#r1c1,block_1/attn.c_attn,block_1,attn.c_attn,100,1,1,512,768,512,768,46,4,1,256,256,65536,1769472,0.037037037037037035,0.05735656252573022,delta_ppl_total,0.023,0.002124317130582601
hardware_only,decoder_stack.layers.0.v_proj_out,decoder_stack.layers.0.v_proj_out#r0c0,block_1/attn.c_attn,block_1,attn.c_attn,100,0,0,0,512,0,512,17,5,1,512,512,262144,1769472,0.14814814814814814,0.05735656252573022,delta_ppl_total,0.023,0.008497268522330403
hardware_only,decoder_stack.layers.0.v_proj_out,decoder_stack.layers.0.v_proj_out#r0c1,block_1/attn.c_attn,block_1,attn.c_attn,100,0,1,0,512,512,768,23,5,1,512,256,131072,1769472,0.07407407407407407,0.05735656252573022,delta_ppl_total,0.023,0.004248634261165202
hardware_only,decoder_stack.layers.0.v_proj_out,decoder_stack.layers.0.v_proj_out#r1c0,block_1/attn.c_attn,block_1,attn.c_attn,100,1,0,512,768,0,512,71,5,1,256,512,131072,1769472,0.07407407407407407,0.05735656252573022,delta_ppl_total,0.023,0.004248634261165202
hardware_only,decoder_stack.layers.0.v_proj_out,decoder_stack.layers.0.v_proj_out#r1c1,block_1/attn.c_attn,block_1,attn.c_attn,100,1,1,512,768,512,768,46,5,1,256,256,65536,1769472,0.037037037037037035,0.05735656252573022,delta_ppl_total,0.023,0.002124317130582601
hardware_only,decoder_stack.layers.0.out_proj,decoder_stack.layers.0.out_proj#r0c0,block_0/attn.c_proj,block_0,attn.c_proj,1,0,0,0,512,0,512,17,6,1,512,512,262144,589824,0.4444444444444444,11.350339747763249,delta_ppl_total,0.023,5.044595443450333
hardware_only,decoder_stack.layers.0.out_proj,decoder_stack.layers.0.out_proj#r0c1,block_0/attn.c_proj,block_0,attn.c_proj,1,0,1,0,512,512,768,23,6,1,512,256,131072,589824,0.2222222222222222,11.350339747763249,delta_ppl_total,0.023,2.5222977217251663
hardware_only,decoder_stack.layers.0.out_proj,decoder_stack.layers.0.out_proj#r1c0,block_0/attn.c_proj,block_0,attn.c_proj,1,1,0,512,768,0,512,71,6,1,256,512,131072,589824,0.2222222222222222,11.350339747763249,delta_ppl_total,0.023,2.5222977217251663
hardware_only,decoder_stack.layers.0.out_proj,decoder_stack.layers.0.out_proj#r1c1,block_0/attn.c_proj,block_0,attn.c_proj,1,1,1,512,768,512,768,46,6,1,256,256,65536,589824,0.1111111111111111,11.350339747763249,delta_ppl_total,0.023,1.2611488608625832
hardware_only,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r0c0,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,0,0,512,0,512,17,7,1,512,512,262144,2359296,0.1111111111111111,0.2156455889038142,delta_ppl_total,0.023,0.023960620989312686
hardware_only,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r0c1,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,1,0,512,512,1024,23,7,1,512,512,262144,2359296,0.1111111111111111,0.2156455889038142,delta_ppl_total,0.023,0.023960620989312686
hardware_only,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r0c2,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,2,0,512,1024,1536,71,7,1,512,512,262144,2359296,0.1111111111111111,0.2156455889038142,delta_ppl_total,0.023,0.023960620989312686
hardware_only,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r0c3,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,3,0,512,1536,2048,46,7,1,512,512,262144,2359296,0.1111111111111111,0.2156455889038142,delta_ppl_total,0.023,0.023960620989312686
hardware_only,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r0c4,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,4,0,512,2048,2560,37,0,1,512,512,262144,2359296,0.1111111111111111,0.2156455889038142,delta_ppl_total,0.023,0.023960620989312686
hardware_only,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r0c5,block_0/mlp.c_fc,block_0,mlp.c_fc,2,0,5,0,512,2560,3072,60,0,1,512,512,262144,2359296,0.1111111111111111,0.2156455889038142,delta_ppl_total,0.023,0.023960620989312686
hardware_only,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r1c0,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,0,512,768,0,512,24,0,1,256,512,131072,2359296,0.05555555555555555,0.2156455889038142,delta_ppl_total,0.023,0.011980310494656343
hardware_only,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r1c1,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,1,512,768,512,1024,43,0,1,256,512,131072,2359296,0.05555555555555555,0.2156455889038142,delta_ppl_total,0.023,0.011980310494656343
hardware_only,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r1c2,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,2,512,768,1024,1536,67,0,1,256,512,131072,2359296,0.05555555555555555,0.2156455889038142,delta_ppl_total,0.023,0.011980310494656343
hardware_only,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r1c3,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,3,512,768,1536,2048,41,0,1,256,512,131072,2359296,0.05555555555555555,0.2156455889038142,delta_ppl_total,0.023,0.011980310494656343
hardware_only,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r1c4,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,4,512,768,2048,2560,38,0,1,256,512,131072,2359296,0.05555555555555555,0.2156455889038142,delta_ppl_total,0.023,0.011980310494656343
hardware_only,decoder_stack.layers.0.ffn1,decoder_stack.layers.0.ffn1#r1c5,block_0/mlp.c_fc,block_0,mlp.c_fc,2,1,5,512,768,2560,3072,14,0,1,256,512,131072,2359296,0.05555555555555555,0.2156455889038142,delta_ppl_total,0.023,0.011980310494656343
hardware_only,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r0c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,0,0,0,512,0,512,0,0,1,512,512,262144,2359296,0.1111111111111111,4.496658314707527,delta_ppl_total,0.023,0.4996287016341696
hardware_only,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r0c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,0,1,0,512,512,768,1,0,1,512,256,131072,2359296,0.05555555555555555,4.496658314707527,delta_ppl_total,0.023,0.2498143508170848
hardware_only,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r1c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,1,0,512,1024,0,512,2,0,1,512,512,262144,2359296,0.1111111111111111,4.496658314707527,delta_ppl_total,0.023,0.4996287016341696
hardware_only,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r1c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,1,1,512,1024,512,768,3,0,1,512,256,131072,2359296,0.05555555555555555,4.496658314707527,delta_ppl_total,0.023,0.2498143508170848
hardware_only,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r2c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,2,0,1024,1536,0,512,37,1,1,512,512,262144,2359296,0.1111111111111111,4.496658314707527,delta_ppl_total,0.023,0.4996287016341696
hardware_only,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r2c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,2,1,1024,1536,512,768,60,1,1,512,256,131072,2359296,0.05555555555555555,4.496658314707527,delta_ppl_total,0.023,0.2498143508170848
hardware_only,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r3c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,3,0,1536,2048,0,512,24,1,1,512,512,262144,2359296,0.1111111111111111,4.496658314707527,delta_ppl_total,0.023,0.4996287016341696
hardware_only,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r3c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,3,1,1536,2048,512,768,43,1,1,512,256,131072,2359296,0.05555555555555555,4.496658314707527,delta_ppl_total,0.023,0.2498143508170848
hardware_only,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r4c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,4,0,2048,2560,0,512,67,1,1,512,512,262144,2359296,0.1111111111111111,4.496658314707527,delta_ppl_total,0.023,0.4996287016341696
hardware_only,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r4c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,4,1,2048,2560,512,768,41,1,1,512,256,131072,2359296,0.05555555555555555,4.496658314707527,delta_ppl_total,0.023,0.2498143508170848
hardware_only,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r5c0,block_0/mlp.c_proj,block_0,mlp.c_proj,3,5,0,2560,3072,0,512,38,1,1,512,512,262144,2359296,0.1111111111111111,4.496658314707527,delta_ppl_total,0.023,0.4996287016341696
hardware_only,decoder_stack.layers.0.ffn2,decoder_stack.layers.0.ffn2#r5c1,block_0/mlp.c_proj,block_0,mlp.c_proj,3,5,1,2560,3072,512,768,14,1,1,512,256,131072,2359296,0.05555555555555555,4.496658314707527,delta_ppl_total,0.023,0.2498143508170848
hardware_only,decoder_stack.layers.1.q_proj_out,decoder_stack.layers.1.q_proj_out#r0c0,block_2/attn.c_attn,block_2,attn.c_attn,200,0,0,0,512,0,512,4,0,1,512,512,262144,1769472,0.14814814814814814,1.7787354935574413,delta_ppl_total,0.023,0.2635163694159172
hardware_only,decoder_stack.layers.1.q_proj_out,decoder_stack.layers.1.q_proj_out#r0c1,block_2/attn.c_attn,block_2,attn.c_attn,200,0,1,0,512,512,768,5,0,1,512,256,131072,1769472,0.07407407407407407,1.7787354935574413,delta_ppl_total,0.023,0.1317581847079586
hardware_only,decoder_stack.layers.1.q_proj_out,decoder_stack.layers.1.q_proj_out#r1c0,block_2/attn.c_attn,block_2,attn.c_attn,200,1,0,512,768,0,512,6,0,1,256,512,131072,1769472,0.07407407407407407,1.7787354935574413,delta_ppl_total,0.023,0.1317581847079586
hardware_only,decoder_stack.layers.1.q_proj_out,decoder_stack.layers.1.q_proj_out#r1c1,block_2/attn.c_attn,block_2,attn.c_attn,200,1,1,512,768,512,768,7,0,1,256,256,65536,1769472,0.037037037037037035,1.7787354935574413,delta_ppl_total,0.023,0.0658790923539793
hardware_only,decoder_stack.layers.1.k_proj_out,decoder_stack.layers.1.k_proj_out#r0c0,block_2/attn.c_attn,block_2,attn.c_attn,200,0,0,0,512,0,512,8,0,1,512,512,262144,1769472,0.14814814814814814,1.7787354935574413,delta_ppl_total,0.023,0.2635163694159172
hardware_only,decoder_stack.layers.1.k_proj_out,decoder_stack.layers.1.k_proj_out#r0c1,block_2/attn.c_attn,block_2,attn.c_attn,200,0,1,0,512,512,768,9,0,1,512,256,131072,1769472,0.07407407407407407,1.7787354935574413,delta_ppl_total,0.023,0.1317581847079586
hardware_only,decoder_stack.layers.1.k_proj_out,decoder_stack.layers.1.k_proj_out#r1c0,block_2/attn.c_attn,block_2,attn.c_attn,200,1,0,512,768,0,512,10,0,1,256,512,131072,1769472,0.07407407407407407,1.7787354935574413,delta_ppl_total,0.023,0.1317581847079586
hardware_only,decoder_stack.layers.1.k_proj_out,decoder_stack.layers.1.k_proj_out#r1c1,block_2/attn.c_attn,block_2,attn.c_attn,200,1,1,512,768,512,768,11,0,1,256,256,65536,1769472,0.037037037037037035,1.7787354935574413,delta_ppl_total,0.023,0.0658790923539793
hardware_only,decoder_stack.layers.1.v_proj_out,decoder_stack.layers.1.v_proj_out#r0c0,block_2/attn.c_attn,block_2,attn.c_attn,200,0,0,0,512,0,512,12,0,1,512,512,262144,1769472,0.14814814814814814,1.7787354935574413,delta_ppl_total,0.023,0.2635163694159172
hardware_only,decoder_stack.layers.1.v_proj_out,decoder_stack.layers.1.v_proj_out#r0c1,block_2/attn.c_attn,block_2,attn.c_attn,200,0,1,0,512,512,768,13,0,1,512,256,131072,1769472,0.07407407407407407,1.7787354935574413,delta_ppl_total,0.023,0.1317581847079586
hardware_only,decoder_stack.layers.1.v_proj_out,decoder_stack.layers.1.v_proj_out#r1c0,block_2/attn.c_attn,block_2,attn.c_attn,200,1,0,512,768,0,512,15,0,1,256,512,131072,1769472,0.07407407407407407,1.7787354935574413,delta_ppl_total,0.023,0.1317581847079586
hardware_only,decoder_stack.layers.1.v_proj_out,decoder_stack.layers.1.v_proj_out#r1c1,block_2/attn.c_attn,block_2,attn.c_attn,200,1,1,512,768,512,768,16,0,1,256,256,65536,1769472,0.037037037037037035,1.7787354935574413,delta_ppl_total,0.023,0.0658790923539793
hardware_only,decoder_stack.layers.1.out_proj,decoder_stack.layers.1.out_proj#r0c0,block_1/attn.c_proj,block_1,attn.c_proj,101,0,0,0,512,0,512,18,0,1,512,512,262144,589824,0.4444444444444444,0.3935577137229167,delta_ppl_total,0.023,0.17491453943240742
hardware_only,decoder_stack.layers.1.out_proj,decoder_stack.layers.1.out_proj#r0c1,block_1/attn.c_proj,block_1,attn.c_proj,101,0,1,0,512,512,768,19,0,1,512,256,131072,589824,0.2222222222222222,0.3935577137229167,delta_ppl_total,0.023,0.08745726971620371
hardware_only,decoder_stack.layers.1.out_proj,decoder_stack.layers.1.out_proj#r1c0,block_1/attn.c_proj,block_1,attn.c_proj,101,1,0,512,768,0,512,20,0,1,256,512,131072,589824,0.2222222222222222,0.3935577137229167,delta_ppl_total,0.023,0.08745726971620371
hardware_only,decoder_stack.layers.1.out_proj,decoder_stack.layers.1.out_proj#r1c1,block_1/attn.c_proj,block_1,attn.c_proj,101,1,1,512,768,512,768,21,0,1,256,256,65536,589824,0.1111111111111111,0.3935577137229167,delta_ppl_total,0.023,0.043728634858101856
hardware_only,decoder_stack.layers.1.ffn1,decoder_stack.layers.1.ffn1#r0c0,block_1/mlp.c_fc,block_1,mlp.c_fc,102,0,0,0,512,0,512,22,0,1,512,512,262144,2359296,0.1111111111111111,1.290026538938735,delta_ppl_total,0.023,0.14333628210430388
hardware_only,decoder_stack.layers.1.ffn1,decoder_stack.layers.1.ffn1#r0c1,block_1/mlp.c_fc,block_1,mlp.c_fc,102,0,1,0,512,512,1024,25,0,1,512,512,262144,2359296,0.1111111111111111,1.290026538938735,delta_ppl_total,0.023,0.14333628210430388
hardware_only,decoder_stack.layers.1.ffn1,decoder_stack.layers.1.ffn1#r0c2,block_1/mlp.c_fc,block_1,mlp.c_fc,102,0,2,0,512,1024,1536,26,0,1,512,512,262144,2359296,0.1111111111111111,1.290026538938735,delta_ppl_total,0.023,0.14333628210430388
hardware_only,decoder_stack.layers.1.ffn1,decoder_stack.layers.1.ffn1#r0c3,block_1/mlp.c_fc,block_1,mlp.c_fc,102,0,3,0,512,1536,2048,27,0,1,512,512,262144,2359296,0.1111111111111111,1.290026538938735,delta_ppl_total,0.023,0.14333628210430388
hardware_only,decoder_stack.layers.1.ffn1,decoder_stack.layers.1.ffn1#r0c4,block_1/mlp.c_fc,block_1,mlp.c_fc,102,0,4,0,512,2048,2560,37,2,1,512,512,262144,2359296,0.1111111111111111,1.290026538938735,delta_ppl_total,0.023,0.14333628210430388
hardware_only,decoder_stack.layers.1.ffn1,decoder_stack.layers.1.ffn1#r0c5,block_1/mlp.c_fc,block_1,mlp.c_fc,102,0,5,0,512,2560,3072,60,2,1,512,512,262144,2359296,0.1111111111111111,1.290026538938735,delta_ppl_total,0.023,0.14333628210430388
hardware_only,decoder_stack.layers.1.ffn1,decoder_stack.layers.1.ffn1#r1c0,block_1/mlp.c_fc,block_1,mlp.c_fc,102,1,0,512,768,0,512,24,2,1,256,512,131072,2359296,0.05555555555555555,1.290026538938735,delta_ppl_total,0.023,0.07166814105215194
hardware_only,decoder_stack.layers.1.ffn1,decoder_stack.layers.1.ffn1#r1c1,block_1/mlp.c_fc,block_1,mlp.c_fc,102,1,1,512,768,512,1024,43,2,1,256,512,131072,2359296,0.05555555555555555,1.290026538938735,delta_ppl_total,0.023,0.07166814105215194
hardware_only,decoder_stack.layers.1.ffn1,decoder_stack.layers.1.ffn1#r1c2,block_1/mlp.c_fc,block_1,mlp.c_fc,102,1,2,512,768,1024,1536,67,2,1,256,512,131072,2359296,0.05555555555555555,1.290026538938735,delta_ppl_total,0.023,0.07166814105215194
hardware_only,decoder_stack.layers.1.ffn1,decoder_stack.layers.1.ffn1#r1c3,block_1/mlp.c_fc,block_1,mlp.c_fc,102,1,3,512,768,1536,2048,41,2,1,256,512,131072,2359296,0.05555555555555555,1.290026538938735,delta_ppl_total,0.023,0.07166814105215194
